accelX,accelY,accelZ,gyroX,gyroY,gyroZ
-0.07,0.17,1.04,-0.16,0.03,-0.22
-0.08,0.16,1.04,-0.19,0.07,-0.21
-0.09,0.17,1.04,-0.17,0.07,-0.19
-0.1,0.18,1.04,-0.16,0.1,-0.16
-0.09,0.17,1.05,-0.09,0.08,-0.14
-0.08,0.14,1.05,-0.04,0.09,-0.12
-0.05,0.11,1.04,0.0,0.08,-0.11
-0.03,0.08,1.03,0.04,0.05,-0.12
-0.01,0.06,1.02,0.05,0.03,-0.14
0.0,0.04,1.02,0.07,0.0,-0.17
0.01,0.03,1.0,0.04,-0.01,-0.17
0.02,0.02,0.98,0.02,-0.04,-0.17
0.03,0.02,0.97,-0.03,-0.06,-0.16
0.03,0.02,0.96,-0.04,-0.09,-0.13
0.03,0.02,0.95,-0.07,-0.11,-0.1
0.02,0.02,0.96,-0.1,-0.14,-0.1
0.01,0.03,0.97,-0.12,-0.18,-0.09
-0.0,0.03,1.0,-0.12,-0.21,-0.1
-0.02,0.05,1.03,-0.13,-0.21,-0.11
-0.04,0.06,1.02,-0.12,-0.23,-0.12
-0.04,0.07,1.0,-0.09,-0.24,-0.11
-0.04,0.09,0.98,-0.08,-0.25,-0.1
-0.05,0.09,0.97,-0.07,-0.28,-0.08
-0.06,0.11,0.97,-0.05,-0.29,-0.07
-0.06,0.12,0.98,-0.04,-0.32,-0.06
-0.06,0.13,0.99,-0.02,-0.33,-0.06
-0.07,0.12,0.99,-0.03,-0.32,-0.06
-0.08,0.14,1.0,-0.04,-0.32,-0.04
-0.09,0.16,1.0,-0.02,-0.33,-0.05
-0.1,0.18,1.0,-0.02,-0.32,-0.04
-0.13,0.19,1.0,-0.03,-0.29,-0.04
-0.14,0.2,1.01,-0.01,-0.3,-0.04
-0.16,0.21,1.02,0.0,-0.29,-0.03
-0.17,0.22,1.03,0.04,-0.28,-0.04
-0.17,0.23,1.03,0.06,-0.25,-0.03
-0.19,0.22,1.04,0.09,-0.23,-0.03
-0.19,0.22,1.04,0.13,-0.21,-0.03
-0.19,0.21,1.05,0.15,-0.16,-0.04
-0.18,0.23,1.05,0.17,-0.13,-0.03
-0.18,0.24,1.06,0.18,-0.11,0.0
-0.16,0.23,1.06,0.21,-0.07,0.02
-0.16,0.23,1.07,0.22,-0.03,0.05
-0.16,0.22,1.07,0.25,-0.01,0.06
-0.14,0.21,1.06,0.26,0.01,0.09
-0.12,0.2,1.05,0.27,0.02,0.1
-0.11,0.21,1.05,0.29,0.04,0.08
-0.1,0.2,1.04,0.29,0.05,0.08
-0.09,0.19,1.04,0.29,0.05,0.08
-0.07,0.19,1.04,0.31,0.04,0.06
-0.06,0.2,1.04,0.3,0.05,0.04
-0.04,0.2,1.04,0.28,0.07,0.04
-0.03,0.2,1.05,0.28,0.06,0.03
-0.02,0.2,1.05,0.25,0.08,0.01
-0.02,0.2,1.04,0.25,0.06,-0.0
-0.02,0.2,1.05,0.19,0.07,-0.01
-0.02,0.2,1.04,0.18,0.06,-0.03
-0.04,0.21,1.04,0.16,0.05,-0.05
-0.04,0.21,1.05,0.16,0.06,-0.07
-0.06,0.2,1.05,0.13,0.09,-0.09
-0.06,0.2,1.03,0.11,0.08,-0.1
-0.07,0.21,1.02,0.1,0.08,-0.09
-0.08,0.21,1.01,0.09,0.08,-0.1
-0.1,0.22,1.01,0.08,0.06,-0.08
-0.11,0.23,1.01,0.06,0.07,-0.09
-0.11,0.23,1.01,0.04,0.06,-0.09
-0.12,0.23,1.02,0.0,0.06,-0.09
-0.13,0.25,1.03,-0.06,0.06,-0.1
-0.15,0.26,1.04,-0.09,0.04,-0.09
-0.18,0.28,1.07,-0.13,0.03,-0.09
-0.19,0.3,1.1,-0.15,0.03,-0.11
-0.22,0.32,1.14,-0.18,0.04,-0.12
-0.25,0.36,1.19,-0.2,0.04,-0.15
-0.28,0.39,1.24,-0.21,0.09,-0.18
-0.3,0.42,1.3,-0.18,0.13,-0.22
-0.31,0.44,1.35,-0.19,0.27,-0.25
-0.29,0.45,1.39,-0.21,0.38,-0.28
-0.26,0.45,1.43,-0.24,0.52,-0.33
-0.24,0.45,1.45,-0.34,0.72,-0.39
-0.2,0.43,1.48,-0.52,0.96,-0.45
-0.17,0.43,1.48,-0.7,1.2,-0.51
-0.12,0.41,1.45,-0.94,1.48,-0.56
-0.1,0.38,1.41,-1.21,1.73,-0.56
-0.11,0.37,1.37,-1.5,1.99,-0.58
-0.12,0.36,1.33,-1.77,2.17,-0.55
-0.16,0.38,1.29,-2.0,2.3,-0.51
-0.21,0.41,1.28,-2.17,2.44,-0.44
-0.27,0.42,1.27,-2.3,2.55,-0.36
-0.32,0.42,1.28,-2.37,2.63,-0.26
-0.36,0.41,1.34,-2.4,2.67,-0.18
-0.41,0.44,1.44,-2.35,2.68,-0.12
-0.45,0.49,1.54,-2.27,2.7,-0.07
-0.5,0.52,1.64,-2.1,2.71,-0.06
-0.52,0.5,1.74,-1.9,2.79,-0.06
-0.52,0.47,1.82,-1.68,2.87,-0.1
-0.51,0.45,1.87,-1.5,3.01,-0.16
-0.5,0.43,1.89,-1.29,3.12,-0.21
-0.47,0.41,1.9,-1.06,3.23,-0.25
-0.43,0.37,1.9,-0.87,3.38,-0.27
-0.37,0.32,1.89,-0.73,3.54,-0.29
-0.31,0.25,1.88,-0.62,3.65,-0.27
-0.25,0.21,1.86,-0.53,3.75,-0.25
-0.2,0.18,1.87,-0.5,3.87,-0.26
-0.15,0.14,1.88,-0.48,3.97,-0.25
-0.11,0.1,1.9,-0.46,4.06,-0.24
-0.07,0.05,1.91,-0.45,4.16,-0.25
-0.02,0.01,1.93,-0.46,4.28,-0.26
0.03,-0.04,1.94,-0.51,4.34,-0.27
0.07,-0.07,1.93,-0.56,4.34,-0.25
0.09,-0.1,1.93,-0.64,4.34,-0.24
0.1,-0.14,1.92,-0.72,4.34,-0.24
0.1,-0.16,1.95,-0.81,4.34,-0.21
0.1,-0.18,1.98,-0.85,4.34,-0.2
0.08,-0.22,2.0,-0.88,4.34,-0.18
0.06,-0.25,2.0,-0.87,4.34,-0.16
0.06,-0.28,2.0,-0.87,4.34,-0.15
0.06,-0.31,1.99,-0.82,4.34,-0.11
0.06,-0.34,1.98,-0.76,4.34,-0.07
0.07,-0.39,1.96,-0.7,4.34,-0.05
0.08,-0.42,1.93,-0.6,4.34,-0.0
0.11,-0.44,1.87,-0.51,4.34,0.04
0.16,-0.45,1.78,-0.43,4.34,0.09
0.22,-0.49,1.71,-0.44,4.34,0.14
0.27,-0.53,1.64,-0.48,4.34,0.17
0.31,-0.58,1.6,-0.57,4.34,0.23
0.38,-0.61,1.59,-0.63,4.34,0.24
0.45,-0.61,1.57,-0.7,4.34,0.23
0.5,-0.62,1.52,-0.81,4.34,0.21
0.5,-0.67,1.45,-0.92,4.34,0.19
0.49,-0.67,1.44,-1.02,4.34,0.16
0.45,-0.68,1.48,-1.09,4.34,0.13
0.4,-0.68,1.51,-1.11,4.34,0.09
0.34,-0.69,1.52,-1.03,4.34,0.06
0.26,-0.72,1.53,-0.92,4.34,0.02
0.18,-0.74,1.52,-0.78,4.34,-0.01
0.11,-0.75,1.51,-0.55,4.34,-0.02
0.06,-0.72,1.48,-0.28,4.34,0.02
0.07,-0.66,1.4,0.03,4.34,0.08
0.12,-0.64,1.3,0.29,4.34,0.16
0.16,-0.68,1.17,0.47,4.34,0.24
0.2,-0.74,1.06,0.61,4.34,0.28
0.26,-0.76,0.99,0.72,4.34,0.29
0.32,-0.73,0.91,0.78,4.34,0.28
0.38,-0.73,0.82,0.88,4.34,0.24
0.43,-0.71,0.69,0.9,4.34,0.19
0.46,-0.71,0.57,0.89,4.34,0.1
0.47,-0.68,0.46,0.84,4.34,0.01
0.46,-0.6,0.38,0.75,4.34,-0.08
0.44,-0.55,0.32,0.64,4.34,-0.15
0.39,-0.53,0.28,0.56,4.34,-0.21
0.34,-0.5,0.26,0.49,4.34,-0.26
0.3,-0.44,0.23,0.45,4.34,-0.29
0.26,-0.38,0.2,0.45,4.34,-0.27
0.22,-0.34,0.16,0.45,4.34,-0.25
0.18,-0.31,0.12,0.48,4.34,-0.21
0.16,-0.24,0.07,0.51,4.34,-0.16
0.14,-0.13,0.04,0.57,4.34,-0.07
0.13,-0.03,-0.0,0.63,4.34,0.02
0.12,0.03,-0.06,0.65,4.2,0.11
0.12,0.08,-0.11,0.66,4.04,0.18
0.13,0.1,-0.14,0.67,3.84,0.23
0.12,0.11,-0.15,0.7,3.63,0.24
0.1,0.1,-0.13,0.74,3.47,0.25
0.09,0.11,-0.1,0.85,3.29,0.22
0.09,0.12,-0.1,0.94,3.15,0.19
0.08,0.19,-0.09,1.1,3.0,0.15
0.06,0.28,-0.1,1.21,2.82,0.12
0.06,0.35,-0.12,1.26,2.65,0.09
0.04,0.38,-0.17,1.28,2.5,0.07
0.02,0.43,-0.2,1.28,2.37,0.03
0.0,0.51,-0.19,1.26,2.25,0.03
-0.0,0.61,-0.16,1.21,2.14,0.05
-0.0,0.66,-0.15,1.12,1.99,0.09
0.0,0.72,-0.15,1.03,1.83,0.13
-0.02,0.76,-0.15,0.9,1.66,0.17
-0.02,0.79,-0.12,0.75,1.53,0.19
-0.05,0.8,-0.09,0.59,1.37,0.23
-0.07,0.76,-0.05,0.45,1.22,0.25
-0.07,0.72,0.05,0.34,1.04,0.3
-0.06,0.67,0.14,0.28,0.91,0.33
-0.06,0.62,0.21,0.27,0.74,0.36
-0.06,0.56,0.26,0.32,0.56,0.36
-0.05,0.49,0.29,0.36,0.4,0.33
-0.04,0.42,0.35,0.44,0.26,0.26
-0.05,0.41,0.42,0.53,0.14,0.19
-0.04,0.41,0.47,0.66,0.02,0.13
-0.03,0.42,0.47,0.73,-0.07,0.06
-0.03,0.43,0.46,0.76,-0.12,0.0
-0.04,0.46,0.46,0.73,-0.18,-0.03
-0.06,0.48,0.5,0.67,-0.25,-0.05
-0.06,0.49,0.54,0.57,-0.29,-0.04
-0.06,0.49,0.58,0.46,-0.3,-0.03
-0.07,0.47,0.6,0.35,-0.35,-0.0
-0.07,0.44,0.63,0.23,-0.35,0.02
-0.07,0.41,0.65,0.09,-0.37,0.06
-0.08,0.36,0.7,-0.02,-0.34,0.07
-0.09,0.32,0.76,-0.1,-0.36,0.09
-0.09,0.27,0.8,-0.13,-0.36,0.11
-0.1,0.22,0.84,-0.13,-0.39,0.12
-0.1,0.19,0.88,-0.11,-0.38,0.09
-0.11,0.16,0.91,-0.08,-0.4,0.08
-0.11,0.15,0.94,-0.04,-0.44,0.05
-0.1,0.12,0.97,0.01,-0.47,0.03
-0.11,0.1,0.98,0.07,-0.48,0.0
-0.11,0.1,0.99,0.13,-0.46,-0.02
-0.11,0.11,1.01,0.17,-0.44,-0.04
-0.11,0.14,1.01,0.2,-0.43,-0.05
-0.1,0.15,1.01,0.19,-0.4,-0.05
-0.08,0.17,1.0,0.16,-0.37,-0.03
-0.06,0.18,0.99,0.13,-0.36,-0.01
-0.04,0.18,0.98,0.07,-0.35,0.0
-0.03,0.16,0.98,0.0,-0.31,-0.01
-0.02,0.15,0.98,-0.04,-0.29,-0.03
-0.02,0.13,0.99,-0.1,-0.25,-0.06
-0.03,0.13,0.99,-0.15,-0.21,-0.09
-0.05,0.13,1.0,-0.19,-0.16,-0.12
-0.08,0.14,1.02,-0.23,-0.12,-0.12
-0.1,0.14,1.02,-0.23,-0.11,-0.1
-0.12,0.12,1.03,-0.21,-0.1,-0.09
-0.14,0.1,1.05,-0.19,-0.08,-0.06
-0.14,0.09,1.05,-0.13,-0.06,-0.03
-0.15,0.1,1.06,-0.04,-0.06,-0.0
-0.14,0.1,1.06,0.05,-0.08,0.03
-0.13,0.11,1.06,0.11,-0.1,0.05
-0.11,0.12,1.04,0.17,-0.11,0.04
-0.08,0.12,1.01,0.24,-0.14,0.04
-0.07,0.13,1.0,0.29,-0.16,0.03
-0.06,0.13,0.99,0.29,-0.12,0.01
-0.05,0.14,0.98,0.28,-0.1,0.02
-0.04,0.16,0.99,0.31,-0.09,0.01
-0.04,0.19,0.97,0.28,-0.09,0.03
-0.03,0.21,0.96,0.26,-0.08,0.05
-0.03,0.22,0.94,0.21,-0.07,0.07
-0.02,0.21,0.93,0.16,-0.06,0.08
-0.02,0.21,0.93,0.12,-0.07,0.1
-0.02,0.2,0.93,0.09,-0.03,0.09
-0.02,0.19,0.94,0.06,-0.03,0.08
-0.01,0.18,0.95,0.06,-0.04,0.06
-0.02,0.18,0.94,0.08,-0.07,0.04
-0.02,0.17,0.94,0.09,-0.07,0.01
-0.03,0.17,0.94,0.07,-0.06,-0.01
-0.05,0.17,0.95,0.1,-0.07,-0.03
-0.06,0.19,0.95,0.12,-0.07,-0.03
-0.05,0.19,0.96,0.13,-0.09,-0.02
-0.05,0.2,0.95,0.12,-0.09,-0.02
-0.05,0.19,0.94,0.14,-0.11,-0.03
-0.07,0.18,0.94,0.14,-0.13,-0.04
-0.07,0.17,0.94,0.14,-0.11,-0.05
-0.08,0.19,0.95,0.13,-0.09,-0.03
-0.09,0.21,0.95,0.16,-0.09,-0.01
-0.08,0.22,0.94,0.16,-0.11,0.02
-0.08,0.22,0.92,0.14,-0.1,0.04
-0.08,0.21,0.92,0.13,-0.12,0.06
-0.08,0.2,0.92,0.13,-0.13,0.07
-0.07,0.18,0.93,0.14,-0.13,0.07
-0.08,0.18,0.94,0.14,-0.12,0.06
-0.07,0.18,0.94,0.16,-0.12,0.07
-0.07,0.17,0.94,0.19,-0.15,0.08
-0.06,0.17,0.94,0.21,-0.17,0.08
-0.04,0.17,0.95,0.24,-0.15,0.07
-0.03,0.17,0.94,0.22,-0.15,0.05
-0.0,0.19,0.94,0.23,-0.15,0.04
0.01,0.2,0.92,0.19,-0.15,0.03
0.01,0.19,0.92,0.16,-0.14,0.01
0.01,0.2,0.91,0.1,-0.1,-0.01
0.0,0.21,0.91,0.07,-0.09,-0.02
-0.01,0.22,0.92,0.04,-0.08,-0.02
-0.03,0.22,0.91,0.01,-0.06,-0.01
-0.05,0.24,0.92,-0.0,-0.06,-0.0
-0.05,0.24,0.92,-0.01,-0.1,0.01
-0.06,0.23,0.93,0.0,-0.13,0.01
-0.06,0.21,0.92,0.01,-0.16,0.01
-0.07,0.21,0.93,0.02,-0.17,0.0
-0.08,0.2,0.94,0.06,-0.2,0.0
-0.09,0.19,0.95,0.07,-0.24,0.02
-0.09,0.18,0.95,0.11,-0.24,0.04
-0.09,0.18,0.95,0.14,-0.26,0.05
-0.08,0.18,0.94,0.18,-0.28,0.08
-0.06,0.18,0.93,0.23,-0.29,0.07
-0.04,0.18,0.92,0.27,-0.29,0.08
-0.03,0.2,0.9,0.25,-0.28,0.08
-0.01,0.22,0.88,0.24,-0.29,0.1
0.01,0.24,0.86,0.22,-0.28,0.09
0.03,0.24,0.85,0.17,-0.29,0.09
0.05,0.25,0.83,0.1,-0.29,0.09
0.06,0.25,0.82,0.02,-0.29,0.07
0.05,0.24,0.81,-0.04,-0.29,0.03
0.05,0.25,0.82,-0.11,-0.28,0.02
0.04,0.25,0.84,-0.2,-0.26,0.01
0.02,0.26,0.84,-0.24,-0.28,0.03
-0.0,0.25,0.86,-0.25,-0.31,0.02
-0.02,0.25,0.87,-0.25,-0.33,0.03
-0.03,0.23,0.89,-0.25,-0.37,0.04
-0.04,0.21,0.9,-0.22,-0.4,0.04
-0.05,0.19,0.91,-0.18,-0.44,0.04
-0.04,0.17,0.91,-0.11,-0.46,0.03
-0.04,0.17,0.92,-0.06,-0.46,0.03
-0.03,0.18,0.91,0.0,-0.48,0.05
-0.03,0.21,0.89,0.05,-0.51,0.05
-0.03,0.22,0.89,0.07,-0.53,0.05
-0.04,0.22,0.87,0.07,-0.53,0.05
-0.05,0.22,0.87,0.07,-0.57,0.06
-0.05,0.21,0.87,0.09,-0.58,0.07
-0.06,0.22,0.89,0.11,-0.61,0.1
-0.07,0.22,0.9,0.15,-0.64,0.11
-0.08,0.19,0.9,0.2,-0.72,0.13
-0.1,0.15,0.91,0.26,-0.77,0.14
-0.1,0.14,0.92,0.33,-0.78,0.12
-0.1,0.15,0.94,0.39,-0.77,0.11
-0.09,0.18,0.92,0.44,-0.78,0.12
-0.07,0.2,0.88,0.46,-0.79,0.13
-0.04,0.22,0.86,0.43,-0.78,0.14
-0.01,0.23,0.85,0.37,-0.77,0.17
0.02,0.24,0.84,0.3,-0.73,0.19
0.03,0.22,0.83,0.22,-0.69,0.22
0.04,0.22,0.81,0.13,-0.63,0.22
0.04,0.23,0.82,0.02,-0.57,0.23
0.02,0.23,0.82,-0.03,-0.55,0.24
-0.0,0.25,0.82,-0.04,-0.54,0.24
-0.02,0.26,0.82,-0.03,-0.54,0.26
-0.04,0.27,0.82,-0.01,-0.56,0.29
-0.04,0.28,0.82,0.03,-0.62,0.31
-0.03,0.3,0.83,0.1,-0.7,0.32
0.0,0.32,0.83,0.11,-0.82,0.31
0.04,0.31,0.81,0.09,-0.93,0.29
0.08,0.27,0.8,0.06,-1.03,0.26
0.09,0.25,0.8,-0.03,-1.09,0.21
0.1,0.25,0.81,-0.12,-1.11,0.16
0.12,0.24,0.84,-0.25,-1.1,0.15
0.12,0.22,0.86,-0.38,-1.12,0.16
0.12,0.17,0.87,-0.48,-1.12,0.16
0.11,0.1,0.87,-0.58,-1.05,0.14
0.09,0.06,0.89,-0.66,-0.97,0.12
0.06,0.04,0.91,-0.7,-0.87,0.08
0.02,0.04,0.93,-0.68,-0.77,0.05
-0.02,0.07,0.92,-0.66,-0.68,0.05
-0.06,0.1,0.92,-0.63,-0.59,0.08
-0.08,0.13,0.91,-0.57,-0.58,0.14
-0.1,0.17,0.91,-0.49,-0.61,0.2
-0.11,0.19,0.9,-0.42,-0.65,0.25
-0.11,0.2,0.89,-0.34,-0.73,0.29
-0.1,0.18,0.88,-0.27,-0.81,0.31
-0.09,0.17,0.88,-0.19,-0.88,0.3
-0.07,0.17,0.89,-0.13,-0.95,0.3
-0.04,0.15,0.9,-0.07,-0.99,0.3
-0.01,0.13,0.9,-0.02,-1.04,0.31
0.02,0.11,0.89,-0.0,-1.05,0.31
0.04,0.1,0.88,0.01,-1.02,0.28
0.04,0.1,0.89,-0.03,-0.99,0.27
0.05,0.12,0.91,-0.05,-0.97,0.27
0.05,0.13,0.91,-0.08,-0.95,0.26
0.03,0.14,0.9,-0.15,-0.95,0.25
0.02,0.14,0.89,-0.2,-0.94,0.26
0.02,0.11,0.91,-0.27,-0.93,0.26
0.01,0.1,0.94,-0.31,-0.91,0.28
-0.0,0.09,0.94,-0.32,-0.87,0.27
-0.01,0.09,0.95,-0.34,-0.81,0.28
-0.04,0.1,0.93,-0.35,-0.79,0.29
-0.04,0.13,0.93,-0.34,-0.78,0.3
-0.06,0.13,0.93,-0.32,-0.79,0.33
-0.05,0.13,0.93,-0.33,-0.78,0.36
-0.05,0.12,0.92,-0.32,-0.79,0.39
-0.06,0.13,0.92,-0.26,-0.8,0.38
-0.06,0.12,0.92,-0.24,-0.8,0.4
-0.07,0.13,0.91,-0.17,-0.83,0.41
-0.06,0.14,0.9,-0.11,-0.86,0.41
-0.07,0.16,0.9,-0.04,-0.89,0.42
-0.06,0.18,0.89,0.02,-0.95,0.43
-0.04,0.2,0.89,0.04,-1.0,0.44
-0.01,0.2,0.88,0.06,-1.09,0.46
0.03,0.17,0.88,0.05,-1.16,0.44
0.07,0.14,0.88,-0.0,-1.2,0.41
0.08,0.11,0.9,-0.08,-1.19,0.36
0.09,0.11,0.92,-0.15,-1.18,0.3
0.09,0.1,0.96,-0.24,-1.16,0.27
0.08,0.1,0.97,-0.33,-1.14,0.25
0.05,0.07,0.99,-0.45,-1.1,0.24
0.02,0.05,1.01,-0.52,-1.06,0.25
-0.02,0.04,1.03,-0.55,-0.99,0.26
-0.06,0.04,1.04,-0.56,-0.92,0.29
-0.08,0.05,1.03,-0.55,-0.84,0.33
-0.1,0.07,1.01,-0.52,-0.79,0.38
-0.1,0.08,1.0,-0.45,-0.79,0.42
-0.1,0.07,0.99,-0.39,-0.78,0.45
-0.1,0.07,0.96,-0.28,-0.78,0.46
-0.1,0.08,0.94,-0.17,-0.79,0.46
-0.08,0.09,0.92,-0.06,-0.82,0.45
-0.04,0.1,0.92,0.03,-0.89,0.42
-0.02,0.12,0.91,0.08,-0.97,0.39
0.01,0.12,0.9,0.12,-1.06,0.37
0.03,0.1,0.9,0.16,-1.13,0.31
0.05,0.09,0.9,0.16,-1.15,0.24
0.04,0.09,0.9,0.13,-1.14,0.2
0.05,0.12,0.91,0.08,-1.15,0.17
0.04,0.13,0.92,0.01,-1.14,0.16
0.04,0.13,0.94,-0.07,-1.14,0.18
0.04,0.11,0.95,-0.17,-1.1,0.2
0.04,0.1,0.96,-0.25,-1.06,0.23
0.03,0.09,0.96,-0.31,-1.01,0.23
0.02,0.08,0.97,-0.36,-0.96,0.26
0.01,0.09,0.97,-0.41,-0.89,0.27
-0.02,0.09,0.97,-0.43,-0.86,0.29
-0.04,0.1,0.95,-0.41,-0.84,0.29
-0.05,0.1,0.94,-0.4,-0.81,0.32
-0.06,0.11,0.93,-0.36,-0.8,0.33
-0.06,0.11,0.91,-0.32,-0.82,0.35
-0.04,0.12,0.9,-0.25,-0.87,0.35
-0.03,0.12,0.9,-0.18,-0.94,0.35
-0.01,0.12,0.9,-0.12,-0.98,0.32
0.01,0.11,0.9,-0.06,-1.07,0.31
0.02,0.09,0.89,-0.02,-1.15,0.26
0.02,0.08,0.9,0.04,-1.2,0.21
0.03,0.08,0.91,0.04,-1.22,0.16
0.04,0.1,0.92,0.06,-1.27,0.15
0.05,0.11,0.94,0.02,-1.29,0.13
0.05,0.1,0.93,-0.02,-1.31,0.12
0.04,0.08,0.95,-0.1,-1.28,0.11
0.04,0.08,0.96,-0.18,-1.26,0.11
0.03,0.08,0.97,-0.24,-1.21,0.12
0.01,0.09,0.98,-0.3,-1.18,0.14
-0.01,0.09,0.99,-0.35,-1.12,0.18
-0.02,0.09,0.99,-0.4,-1.08,0.22
-0.02,0.09,0.98,-0.43,-1.05,0.26
-0.02,0.09,0.95,-0.46,-0.99,0.28
-0.02,0.1,0.93,-0.47,-0.95,0.3
-0.03,0.11,0.91,-0.48,-0.95,0.34
-0.03,0.11,0.89,-0.48,-0.96,0.36
-0.03,0.09,0.89,-0.48,-0.98,0.36
-0.03,0.1,0.91,-0.47,-1.01,0.35
-0.03,0.12,0.93,-0.44,-1.1,0.35
-0.02,0.09,0.95,-0.36,-1.21,0.33
-0.02,0.05,0.97,-0.28,-1.3,0.28
-0.02,0.02,1.0,-0.23,-1.36,0.23
-0.03,0.01,1.03,-0.15,-1.4,0.16
-0.03,0.03,1.06,-0.1,-1.41,0.11
-0.03,0.05,1.06,-0.07,-1.44,0.08
-0.04,0.05,1.05,-0.07,-1.42,0.05
-0.05,0.05,1.05,-0.09,-1.4,0.06
-0.06,0.06,1.05,-0.11,-1.36,0.08
-0.07,0.05,1.06,-0.13,-1.29,0.11
-0.08,0.07,1.05,-0.16,-1.19,0.15
-0.09,0.08,1.04,-0.2,-1.13,0.21
-0.11,0.1,1.03,-0.2,-1.09,0.26
-0.1,0.1,1.0,-0.18,-1.05,0.34
-0.09,0.11,0.95,-0.15,-1.02,0.38
-0.07,0.11,0.91,-0.17,-1.03,0.42
-0.06,0.11,0.92,-0.14,-1.06,0.43
-0.04,0.09,0.92,-0.11,-1.09,0.45
-0.01,0.06,0.93,-0.08,-1.1,0.44
0.02,0.06,0.92,-0.04,-1.16,0.42
0.03,0.07,0.93,0.01,-1.21,0.38
0.05,0.06,0.93,0.04,-1.29,0.32
0.06,0.05,0.95,0.06,-1.35,0.26
0.08,0.03,0.96,0.06,-1.42,0.18
0.08,0.01,0.99,0.04,-1.43,0.09
0.05,0.02,1.01,0.03,-1.45,0.04
0.03,0.05,1.02,-0.01,-1.41,0.01
0.01,0.08,1.03,-0.06,-1.39,0.03
-0.01,0.1,1.03,-0.09,-1.38,0.05
-0.03,0.11,1.04,-0.16,-1.38,0.09
-0.04,0.1,1.05,-0.21,-1.34,0.11
-0.06,0.08,1.07,-0.29,-1.32,0.16
-0.08,0.07,1.08,-0.32,-1.3,0.2
-0.09,0.07,1.08,-0.34,-1.23,0.23
-0.11,0.08,1.08,-0.31,-1.18,0.27
-0.11,0.07,1.07,-0.3,-1.16,0.33
-0.11,0.06,1.06,-0.25,-1.15,0.37
-0.1,0.05,1.05,-0.19,-1.14,0.39
-0.1,0.05,1.04,-0.12,-1.12,0.4
-0.07,0.03,1.04,-0.03,-1.12,0.4
-0.04,0.03,1.04,0.08,-1.13,0.36
-0.01,0.05,1.01,0.17,-1.18,0.32
0.02,0.06,0.99,0.22,-1.24,0.27
0.04,0.06,0.96,0.25,-1.32,0.22
0.04,0.05,0.96,0.25,-1.36,0.16
0.05,0.05,0.97,0.24,-1.39,0.13
0.04,0.07,0.99,0.19,-1.4,0.11
0.04,0.08,1.0,0.15,-1.39,0.12
0.03,0.08,1.0,0.1,-1.39,0.14
0.01,0.08,1.0,0.04,-1.38,0.17
0.0,0.08,1.0,-0.02,-1.33,0.18
-0.01,0.08,1.0,-0.1,-1.31,0.22
-0.02,0.09,1.0,-0.13,-1.28,0.23
-0.03,0.09,0.98,-0.16,-1.25,0.29
-0.04,0.09,0.95,-0.18,-1.24,0.32
-0.04,0.09,0.94,-0.21,-1.25,0.36
-0.04,0.07,0.96,-0.2,-1.27,0.39
-0.03,0.06,0.97,-0.17,-1.31,0.41
-0.01,0.05,1.0,-0.13,-1.31,0.4
0.0,0.03,1.01,-0.08,-1.33,0.37
0.01,0.03,1.01,-0.01,-1.38,0.33
0.02,0.05,1.0,0.03,-1.43,0.27
0.03,0.06,0.99,0.06,-1.48,0.24
0.03,0.08,0.98,0.06,-1.54,0.22
0.02,0.07,0.99,0.06,-1.57,0.21
0.01,0.06,1.02,0.03,-1.59,0.22
0.01,0.06,1.04,-0.02,-1.57,0.23
0.01,0.07,1.05,-0.05,-1.54,0.25
-0.0,0.07,1.06,-0.09,-1.51,0.27
-0.0,0.07,1.07,-0.11,-1.5,0.3
-0.0,0.07,1.08,-0.13,-1.46,0.31
0.0,0.07,1.1,-0.17,-1.41,0.33
-0.0,0.08,1.09,-0.2,-1.4,0.34
-0.0,0.07,1.09,-0.23,-1.38,0.34
-0.01,0.06,1.09,-0.24,-1.38,0.33
-0.02,0.06,1.11,-0.25,-1.39,0.34
-0.04,0.07,1.14,-0.24,-1.39,0.33
-0.06,0.06,1.14,-0.21,-1.39,0.31
-0.07,0.07,1.13,-0.15,-1.36,0.29
-0.08,0.08,1.1,-0.11,-1.34,0.29
-0.08,0.08,1.07,-0.05,-1.35,0.31
-0.07,0.07,1.06,0.02,-1.36,0.32
-0.06,0.07,1.08,0.07,-1.37,0.32
-0.04,0.08,1.09,0.13,-1.41,0.32
-0.03,0.09,1.08,0.18,-1.44,0.3
-0.01,0.08,1.07,0.22,-1.47,0.27
0.01,0.08,1.06,0.22,-1.48,0.24
0.03,0.08,1.04,0.17,-1.46,0.23
0.03,0.1,1.03,0.13,-1.47,0.23
0.03,0.1,1.03,0.07,-1.48,0.26
0.03,0.11,1.04,-0.01,-1.45,0.27
0.01,0.1,1.05,-0.09,-1.43,0.3
-0.01,0.11,1.06,-0.15,-1.43,0.32
-0.02,0.11,1.06,-0.21,-1.4,0.34
-0.04,0.11,1.07,-0.22,-1.38,0.37
-0.05,0.11,1.09,-0.25,-1.37,0.39
-0.05,0.1,1.15,-0.23,-1.39,0.39
-0.07,0.1,1.18,-0.17,-1.39,0.38
-0.08,0.11,1.19,-0.11,-1.35,0.34
-0.08,0.1,1.16,-0.05,-1.32,0.3
-0.08,0.09,1.12,0.02,-1.31,0.26
