accelX,accelY,accelZ,gyroX,gyroY,gyroZ,pitch,roll
-0.2,-0.22,1.12,-0.17,1.74,0.22,-10.18,-10.98
-0.22,-0.22,1.12,-0.16,1.75,0.24,-10.65,-11.11
-0.22,-0.24,1.13,-0.17,1.79,0.23,-10.82,-11.78
-0.22,-0.24,1.13,-0.15,1.79,0.25,-10.96,-11.91
-0.23,-0.24,1.13,-0.15,1.84,0.24,-11.2,-12.0
-0.22,-0.25,1.12,-0.13,1.84,0.23,-10.84,-12.29
-0.22,-0.25,1.12,-0.13,1.85,0.22,-11.04,-12.38
-0.23,-0.25,1.11,-0.15,1.89,0.21,-11.3,-12.46
-0.22,-0.25,1.09,-0.12,1.88,0.21,-11.11,-12.62
-0.22,-0.24,1.08,-0.11,1.88,0.22,-11.12,-12.2
-0.22,-0.25,1.07,-0.09,1.87,0.2,-11.24,-12.73
-0.22,-0.25,1.07,-0.11,1.87,0.2,-11.17,-12.99
-0.22,-0.25,1.06,-0.1,1.86,0.19,-11.36,-13.2
-0.22,-0.25,1.05,-0.12,1.89,0.17,-11.33,-12.97
-0.22,-0.25,1.04,-0.08,1.85,0.17,-11.47,-13.05
-0.21,-0.23,1.03,-0.1,1.87,0.16,-11.26,-12.61
-0.21,-0.23,1.01,-0.11,1.86,0.18,-11.34,-12.76
-0.21,-0.23,1.01,-0.12,1.83,0.19,-11.38,-12.57
-0.22,-0.24,1.0,-0.13,1.87,0.18,-12.04,-12.98
-0.21,-0.24,1.0,-0.16,1.88,0.19,-11.65,-13.25
-0.21,-0.24,0.98,-0.21,1.89,0.22,-11.75,-13.75
-0.21,-0.24,0.99,-0.21,1.87,0.22,-11.53,-13.42
-0.21,-0.24,0.99,-0.24,1.89,0.23,-11.7,-13.26
-0.21,-0.22,1.0,-0.25,1.85,0.23,-11.78,-12.33
-0.21,-0.21,0.99,-0.28,1.86,0.25,-11.51,-11.51
-0.19,-0.2,1.0,-0.27,1.81,0.26,-10.72,-11.0
-0.2,-0.2,1.03,-0.25,1.79,0.27,-10.92,-10.81
-0.21,-0.21,1.04,-0.24,1.81,0.28,-11.27,-11.04
-0.21,-0.21,1.06,-0.21,1.8,0.29,-11.08,-11.03
-0.22,-0.21,1.05,-0.15,1.77,0.29,-11.4,-10.95
-0.21,-0.2,1.05,-0.1,1.75,0.3,-11.15,-10.55
-0.21,-0.2,1.04,-0.07,1.77,0.29,-11.24,-10.66
-0.22,-0.2,1.04,0.0,1.74,0.29,-11.91,-10.64
-0.21,-0.2,1.02,0.06,1.72,0.28,-11.17,-10.87
-0.2,-0.19,1.0,0.12,1.67,0.27,-11.29,-10.73
-0.19,-0.2,0.98,0.17,1.66,0.25,-10.57,-11.31
-0.2,-0.19,0.96,0.2,1.62,0.25,-11.38,-11.21
-0.2,-0.2,0.93,0.26,1.57,0.23,-11.69,-11.87
-0.2,-0.2,0.91,0.26,1.53,0.24,-12.19,-11.86
-0.19,-0.2,0.91,0.28,1.54,0.23,-11.41,-12.11
-0.18,-0.21,0.9,0.27,1.53,0.24,-11.21,-12.88
-0.18,-0.22,0.88,0.27,1.5,0.25,-11.02,-13.77
-0.17,-0.22,0.89,0.23,1.47,0.28,-10.76,-13.71
-0.17,-0.23,0.87,0.19,1.45,0.3,-10.64,-14.58
-0.17,-0.24,0.87,0.15,1.49,0.31,-10.92,-14.96
-0.16,-0.24,0.86,0.11,1.48,0.34,-10.24,-15.05
-0.16,-0.25,0.85,0.05,1.46,0.37,-9.98,-15.85
-0.16,-0.24,0.85,-0.03,1.5,0.38,-10.22,-15.66
-0.16,-0.24,0.84,-0.09,1.49,0.4,-10.08,-15.44
-0.16,-0.22,0.85,-0.14,1.47,0.42,-10.28,-14.34
-0.15,-0.21,0.86,-0.17,1.44,0.44,-9.73,-13.33
-0.15,-0.19,0.86,-0.17,1.44,0.44,-9.72,-12.62
-0.15,-0.18,0.87,-0.19,1.43,0.46,-9.55,-11.79
-0.15,-0.17,0.88,-0.17,1.38,0.47,-9.69,-11.02
-0.16,-0.18,0.9,-0.08,1.5,0.36,-9.8,-10.97
-0.16,-0.18,0.9,-0.09,1.31,0.47,-10.01,-11.12
-0.17,-0.19,0.9,-0.04,1.28,0.46,-10.38,-11.77
-0.18,-0.21,0.91,0.01,1.24,0.45,-10.84,-13.08
-0.19,-0.23,0.92,0.07,1.18,0.41,-11.29,-14.0
-0.21,-0.26,0.93,0.14,1.15,0.37,-12.2,-15.16
-0.22,-0.27,0.93,0.19,1.16,0.33,-12.66,-15.66
-0.21,-0.27,0.93,0.24,1.12,0.28,-12.05,-15.95
-0.2,-0.28,0.92,0.28,1.1,0.23,-11.53,-16.54
-0.18,-0.28,0.91,0.26,1.1,0.19,-10.83,-16.79
-0.17,-0.28,0.9,0.24,1.1,0.16,-10.53,-16.98
-0.17,-0.28,0.9,0.19,1.1,0.16,-10.01,-17.15
-0.16,-0.28,0.9,0.17,1.12,0.14,-9.47,-17.13
-0.15,-0.29,0.91,0.12,1.12,0.17,-9.08,-17.27
-0.15,-0.28,0.9,0.04,1.16,0.19,-8.83,-17.32
-0.15,-0.27,0.9,-0.04,1.17,0.21,-8.79,-16.73
-0.15,-0.27,0.91,-0.1,1.2,0.21,-9.11,-16.35
-0.16,-0.26,0.93,-0.17,1.22,0.22,-9.58,-15.31
-0.16,-0.24,0.94,-0.23,1.28,0.23,-9.3,-14.09
-0.14,-0.22,0.95,-0.23,1.28,0.24,-8.42,-12.98
-0.15,-0.2,0.96,-0.23,1.31,0.27,-8.42,-11.61
-0.14,-0.19,0.96,-0.21,1.29,0.3,-8.32,-11.0
-0.14,-0.18,0.96,-0.2,1.31,0.31,-8.16,-10.77
-0.14,-0.18,0.97,-0.17,1.28,0.33,-8.01,-10.47
-0.13,-0.18,0.96,-0.14,1.26,0.33,-7.41,-10.4
-0.13,-0.18,0.96,-0.09,1.21,0.33,-7.4,-10.57
-0.14,-0.19,0.95,-0.04,1.18,0.32,-8.12,-11.11
-0.14,-0.2,0.94,-0.04,1.15,0.31,-8.3,-11.71
-0.15,-0.2,0.93,0.01,1.12,0.29,-8.8,-11.69
-0.15,-0.2,0.94,0.01,1.12,0.28,-9.05,-11.61
-0.15,-0.19,0.93,0.02,1.12,0.28,-8.66,-11.57
-0.15,-0.2,0.95,0.04,1.11,0.3,-8.74,-11.7
-0.14,-0.21,0.95,0.06,1.1,0.3,-8.31,-12.32
-0.15,-0.22,0.95,0.07,1.09,0.3,-8.78,-12.88
-0.16,-0.22,0.92,0.06,1.12,0.28,-9.35,-13.32
-0.14,-0.23,0.92,0.03,1.16,0.28,-8.62,-13.69
-0.12,-0.23,0.91,0.01,1.15,0.3,-7.44,-14.05
-0.12,-0.22,0.91,-0.02,1.15,0.31,-7.06,-13.68
-0.12,-0.22,0.92,-0.06,1.16,0.31,-7.32,-13.64
-0.14,-0.23,0.92,-0.08,1.18,0.32,-8.31,-13.83
-0.14,-0.22,0.94,-0.12,1.21,0.32,-8.03,-13.1
-0.12,-0.22,0.95,-0.1,1.2,0.33,-6.87,-12.79
-0.11,-0.22,0.97,-0.09,1.18,0.33,-6.58,-12.83
-0.12,-0.22,0.97,-0.08,1.2,0.33,-6.75,-12.77
-0.13,-0.22,0.98,-0.06,1.17,0.33,-7.26,-12.52
-0.12,-0.22,0.98,-0.03,1.14,0.33,-7.01,-12.31
-0.12,-0.22,0.98,0.0,1.12,0.3,-6.7,-12.64
-0.12,-0.23,0.98,0.03,1.11,0.28,-6.77,-13.08
-0.13,-0.23,0.98,0.06,1.08,0.26,-7.13,-13.1
-0.13,-0.23,0.98,0.07,1.07,0.27,-7.26,-13.05
-0.12,-0.22,0.97,0.11,1.04,0.25,-7.15,-12.76
-0.12,-0.22,0.96,0.08,1.08,0.23,-6.86,-12.79
-0.1,-0.21,0.95,0.11,1.05,0.24,-6.09,-12.55
-0.09,-0.2,0.93,0.1,1.03,0.25,-5.35,-12.26
-0.09,-0.21,0.93,0.07,1.02,0.24,-5.38,-12.45
-0.11,-0.22,0.93,0.04,1.05,0.24,-6.4,-13.44
-0.13,-0.25,0.94,0.01,1.09,0.24,-7.9,-14.78
-0.13,-0.25,0.94,0.01,1.11,0.24,-7.7,-14.98
-0.12,-0.24,0.94,-0.03,1.15,0.24,-6.78,-14.22
-0.11,-0.22,0.94,-0.04,1.14,0.23,-6.45,-13.37
-0.11,-0.21,0.94,-0.07,1.17,0.24,-6.72,-12.45
-0.11,-0.19,0.95,-0.08,1.18,0.23,-6.75,-11.41
-0.12,-0.18,0.95,-0.1,1.16,0.25,-6.84,-10.56
-0.11,-0.18,0.97,-0.11,1.18,0.26,-6.42,-10.17
-0.12,-0.17,0.98,-0.1,1.18,0.28,-6.66,-10.02
-0.12,-0.19,0.98,-0.04,1.17,0.29,-7.09,-10.61
-0.13,-0.19,0.98,0.01,1.13,0.32,-7.17,-10.68
-0.12,-0.18,0.98,0.04,1.13,0.29,-6.78,-10.4
-0.11,-0.19,0.98,0.08,1.09,0.29,-6.52,-10.78
-0.12,-0.2,0.97,0.13,1.06,0.27,-7.11,-11.7
-0.14,-0.21,0.96,0.18,1.01,0.25,-7.94,-12.16
-0.14,-0.22,0.95,0.21,1.03,0.2,-8.11,-12.66
-0.13,-0.21,0.95,0.23,1.05,0.19,-7.34,-12.61
-0.11,-0.2,0.95,0.25,1.04,0.18,-6.74,-11.96
-0.1,-0.2,0.93,0.25,1.02,0.2,-5.89,-12.19
-0.09,-0.21,0.91,0.25,1.04,0.19,-5.56,-12.65
-0.07,-0.2,0.9,0.2,1.04,0.19,-4.6,-12.67
-0.07,-0.2,0.9,0.19,1.04,0.19,-4.49,-12.75
-0.07,-0.21,0.89,0.16,1.04,0.2,-4.39,-13.12
-0.08,-0.2,0.89,0.12,1.04,0.2,-4.91,-12.73
-0.09,-0.2,0.89,0.08,1.09,0.19,-5.48,-12.78
-0.08,-0.21,0.9,0.06,1.11,0.21,-5.07,-13.26
-0.07,-0.2,0.9,0.01,1.12,0.22,-4.25,-12.43
-0.06,-0.2,0.89,-0.01,1.15,0.22,-3.89,-12.45
-0.06,-0.19,0.88,-0.05,1.17,0.24,-3.95,-11.86
-0.06,-0.17,0.89,-0.06,1.17,0.24,-4.07,-10.95
-0.07,-0.17,0.9,-0.05,1.14,0.24,-4.07,-10.39
-0.06,-0.18,0.9,-0.05,1.11,0.23,-3.58,-11.17
-0.08,-0.18,0.9,-0.06,1.1,0.22,-4.77,-11.38
-0.09,-0.18,0.9,-0.03,1.07,0.2,-5.41,-11.08
-0.09,-0.16,0.9,-0.02,1.06,0.19,-5.39,-10.26
-0.08,-0.16,0.91,0.01,1.06,0.18,-4.66,-9.72
-0.06,-0.15,0.93,0.03,1.04,0.18,-3.82,-9.02
-0.07,-0.16,0.91,0.07,0.99,0.19,-4.27,-9.86
-0.09,-0.18,0.9,0.11,0.94,0.16,-5.37,-11.21
-0.1,-0.19,0.91,0.14,0.9,0.15,-5.96,-11.62
-0.1,-0.19,0.91,0.15,0.93,0.12,-6.11,-11.62
-0.09,-0.19,0.93,0.18,0.88,0.1,-5.27,-11.47
-0.08,-0.18,0.92,0.18,0.85,0.08,-4.88,-10.88
-0.09,-0.17,0.91,0.16,0.84,0.06,-5.36,-10.46
-0.1,-0.18,0.9,0.15,0.84,0.03,-6.04,-11.28
-0.11,-0.19,0.92,0.1,0.86,0.05,-6.62,-11.59
-0.1,-0.19,0.94,0.08,0.88,0.05,-5.93,-11.13
-0.09,-0.18,0.93,0.05,0.89,0.07,-5.43,-10.96
-0.09,-0.17,0.93,0.0,0.94,0.1,-5.67,-10.18
-0.1,-0.16,0.94,-0.04,0.96,0.13,-6.17,-9.54
-0.11,-0.16,0.95,-0.05,1.01,0.15,-6.62,-9.55
-0.11,-0.16,0.97,-0.06,1.02,0.19,-6.19,-9.44
-0.11,-0.17,0.96,-0.09,1.05,0.21,-6.52,-9.97
-0.12,-0.17,0.95,-0.07,1.03,0.23,-6.87,-10.35
-0.13,-0.18,0.95,-0.05,1.06,0.22,-7.69,-10.68
-0.13,-0.19,0.95,-0.03,1.07,0.23,-7.82,-10.98
-0.11,-0.17,0.95,-0.02,1.1,0.21,-6.57,-9.96
-0.1,-0.16,0.95,0.04,1.07,0.21,-5.67,-9.3
-0.09,-0.15,0.94,0.07,1.05,0.19,-5.16,-9.3
-0.09,-0.14,0.92,0.1,1.01,0.18,-5.66,-8.73
-0.09,-0.15,0.92,0.13,1.0,0.15,-5.61,-9.11
-0.09,-0.16,0.93,0.15,0.97,0.15,-5.48,-9.8
-0.09,-0.15,0.93,0.21,0.92,0.13,-5.24,-9.17
-0.08,-0.14,0.92,0.22,0.93,0.12,-5.05,-8.87
-0.08,-0.15,0.92,0.25,0.9,0.1,-5.19,-9.04
-0.07,-0.15,0.92,0.27,0.88,0.1,-4.32,-9.52
-0.05,-0.16,0.91,0.28,0.85,0.09,-3.39,-9.83
-0.06,-0.16,0.89,0.27,0.82,0.09,-3.52,-10.4
-0.06,-0.17,0.88,0.23,0.83,0.07,-3.73,-11.02
-0.06,-0.18,0.88,0.17,0.87,0.07,-4.07,-11.51
-0.06,-0.19,0.89,0.11,0.88,0.09,-3.89,-11.99
-0.05,-0.18,0.89,0.06,0.89,0.11,-2.95,-11.59
-0.06,-0.18,0.89,-0.02,0.92,0.11,-3.72,-11.66
-0.06,-0.17,0.9,-0.09,0.96,0.12,-3.83,-10.91
-0.07,-0.16,0.92,-0.17,0.99,0.13,-4.43,-9.53
-0.06,-0.13,0.94,-0.17,0.99,0.15,-3.84,-8.15
-0.07,-0.12,0.95,-0.19,1.0,0.18,-4.2,-7.33
-0.08,-0.1,0.96,-0.19,1.02,0.2,-4.5,-6.17
-0.08,-0.12,0.97,-0.15,0.99,0.24,-4.55,-6.8
-0.09,-0.12,0.98,-0.12,0.94,0.27,-5.27,-7.09
-0.08,-0.13,0.96,-0.06,0.91,0.27,-4.9,-7.55
-0.09,-0.14,0.96,-0.0,0.91,0.26,-5.51,-8.51
-0.1,-0.17,0.95,0.05,0.88,0.24,-6.02,-9.86
-0.11,-0.18,0.94,0.09,0.86,0.21,-6.36,-10.83
-0.09,-0.19,0.93,0.16,0.82,0.18,-5.52,-11.44
-0.08,-0.19,0.92,0.16,0.84,0.15,-4.77,-11.77
-0.08,-0.2,0.92,0.19,0.8,0.13,-5.11,-12.07
-0.09,-0.21,0.92,0.22,0.77,0.1,-5.59,-13.03
-0.08,-0.22,0.91,0.24,0.76,0.05,-5.0,-13.38
-0.07,-0.22,0.9,0.23,0.79,-0.0,-4.41,-13.54
-0.05,-0.21,0.89,0.22,0.78,-0.04,-3.42,-13.51
-0.05,-0.2,0.88,0.2,0.79,-0.07,-2.9,-13.02
-0.04,-0.2,0.88,0.15,0.83,-0.08,-2.29,-12.9
-0.02,-0.19,0.88,0.09,0.86,-0.08,-1.38,-12.2
-0.01,-0.18,0.89,0.01,0.89,-0.06,-0.91,-11.71
-0.02,-0.17,0.89,-0.04,0.92,-0.06,-1.24,-10.63
-0.03,-0.16,0.91,-0.11,0.94,-0.03,-1.69,-9.88
-0.04,-0.16,0.91,-0.17,0.98,-0.02,-2.52,-9.93
-0.06,-0.16,0.93,-0.22,1.01,0.01,-3.4,-9.86
-0.07,-0.15,0.93,-0.23,1.05,0.03,-4.38,-9.25
-0.09,-0.14,0.95,-0.21,1.05,0.08,-5.15,-8.48
-0.09,-0.13,0.96,-0.2,1.09,0.1,-5.21,-7.92
-0.09,-0.13,0.97,-0.16,1.07,0.12,-5.13,-7.51
-0.08,-0.13,0.96,-0.11,1.03,0.13,-4.97,-7.48
-0.09,-0.12,0.95,-0.04,1.0,0.13,-5.41,-7.34
-0.09,-0.12,0.94,-0.01,1.01,0.12,-5.55,-7.17
-0.08,-0.13,0.93,0.04,0.98,0.13,-4.73,-7.69
-0.06,-0.12,0.92,0.11,0.94,0.12,-3.88,-7.61
-0.06,-0.12,0.9,0.16,0.88,0.13,-3.51,-7.26
-0.05,-0.12,0.89,0.18,0.9,0.1,-3.49,-7.48
-0.06,-0.12,0.89,0.22,0.85,0.08,-3.57,-7.65
-0.05,-0.13,0.88,0.28,0.8,0.05,-3.47,-8.67
-0.05,-0.12,0.88,0.3,0.77,0.03,-2.9,-7.92
-0.03,-0.12,0.87,0.31,0.75,0.01,-1.86,-7.6
-0.01,-0.1,0.86,0.29,0.74,-0.01,-0.46,-6.86
0.0,-0.09,0.87,0.29,0.71,-0.0,0.13,-5.83
0.02,-0.08,0.86,0.27,0.69,0.01,1.22,-5.57
0.03,-0.09,0.86,0.22,0.68,0.02,1.9,-5.64
0.02,-0.08,0.87,0.15,0.69,0.04,1.55,-5.52
0.02,-0.09,0.87,0.09,0.69,0.09,1.3,-5.93
0.02,-0.09,0.87,0.08,0.79,0.02,1.38,-6.17
-0.0,-0.1,0.88,0.02,0.68,0.14,-0.08,-6.16
-0.01,-0.1,0.89,-0.01,0.7,0.17,-0.72,-6.57
-0.01,-0.1,0.9,0.0,0.71,0.2,-0.94,-6.18
-0.01,-0.1,0.92,0.01,0.72,0.23,-0.75,-5.99
-0.01,-0.08,0.92,0.04,0.71,0.26,-0.59,-4.82
-0.01,-0.07,0.91,0.08,0.7,0.27,-0.82,-4.63
-0.02,-0.08,0.92,0.11,0.65,0.31,-1.06,-4.77
-0.01,-0.07,0.9,0.19,0.68,0.25,-0.37,-4.3
-0.01,-0.07,0.9,0.21,0.56,0.32,-0.8,-4.23
-0.02,-0.07,0.88,0.24,0.56,0.31,-1.19,-4.66
-0.02,-0.08,0.86,0.31,0.51,0.31,-1.19,-5.62
-0.01,-0.08,0.85,0.35,0.47,0.29,-0.82,-5.54
-0.02,-0.09,0.84,0.39,0.44,0.27,-1.62,-6.39
-0.02,-0.1,0.83,0.46,0.42,0.22,-1.27,-6.83
-0.01,-0.09,0.82,0.49,0.4,0.2,-0.92,-6.42
0.01,-0.08,0.82,0.54,0.39,0.17,0.89,-5.56
0.04,-0.06,0.82,0.56,0.35,0.15,2.63,-4.05
0.06,-0.04,0.82,0.56,0.35,0.12,4.41,-2.83
0.08,-0.03,0.81,0.53,0.32,0.13,5.78,-2.38
0.1,-0.03,0.8,0.52,0.3,0.12,6.99,-2.18
0.11,-0.04,0.77,0.47,0.26,0.11,8.34,-2.85
0.13,-0.04,0.77,0.37,0.29,0.12,9.95,-2.97
0.15,-0.04,0.78,0.28,0.28,0.13,10.83,-2.88
0.16,-0.03,0.78,0.18,0.32,0.15,11.56,-2.3
0.14,-0.04,0.8,0.05,0.3,0.18,10.18,-2.52
0.14,-0.03,0.81,-0.05,0.33,0.2,9.68,-2.42
0.13,-0.04,0.83,-0.15,0.33,0.23,8.6,-2.88
0.11,-0.05,0.85,-0.21,0.3,0.24,7.22,-3.45
0.08,-0.07,0.86,-0.25,0.26,0.25,5.31,-4.4
0.04,-0.09,0.87,-0.29,0.24,0.25,2.89,-5.71
0.01,-0.11,0.87,-0.3,0.21,0.23,0.82,-6.97
-0.02,-0.13,0.88,-0.27,0.19,0.2,-1.3,-8.27
-0.04,-0.14,0.89,-0.24,0.17,0.17,-2.76,-8.97
-0.06,-0.15,0.9,-0.14,0.11,0.12,-3.72,-9.52
-0.06,-0.16,0.9,-0.11,0.1,0.09,-3.84,-10.09
-0.07,-0.16,0.91,-0.03,0.07,0.05,-4.33,-9.7
-0.06,-0.15,0.91,0.05,0.04,0.01,-3.45,-9.29
-0.04,-0.14,0.91,0.11,0.02,-0.02,-2.51,-8.49
-0.02,-0.12,0.9,0.14,0.03,-0.03,-1.51,-7.61
-0.02,-0.11,0.91,0.18,0.0,-0.02,-1.33,-7.09
-0.01,-0.11,0.92,0.21,-0.03,-0.02,-0.69,-6.66
-0.01,-0.1,0.92,0.24,-0.05,-0.03,-0.33,-6.44
0.0,-0.11,0.91,0.26,-0.07,-0.02,0.02,-6.59
0.01,-0.11,0.89,0.26,-0.07,-0.03,0.81,-7.06
0.01,-0.11,0.89,0.25,-0.08,-0.04,0.86,-7.23
0.02,-0.11,0.88,0.21,-0.07,-0.04,1.56,-6.9
0.03,-0.11,0.87,0.17,-0.03,-0.04,1.78,-7.27
0.04,-0.12,0.88,0.12,-0.03,-0.02,2.46,-7.51
0.04,-0.13,0.88,0.05,-0.03,-0.02,2.71,-8.13
0.05,-0.12,0.87,-0.01,-0.01,-0.02,3.52,-8.08
0.05,-0.12,0.88,-0.11,0.02,-0.01,3.28,-7.52
0.03,-0.12,0.9,-0.15,0.01,-0.0,1.7,-7.89
0.01,-0.12,0.92,-0.22,0.02,-0.02,0.87,-7.57
-0.01,-0.14,0.94,-0.24,0.01,0.01,-0.84,-8.25
-0.03,-0.14,0.95,-0.28,0.05,-0.01,-1.69,-8.13
-0.06,-0.12,0.96,-0.27,0.03,0.01,-3.49,-7.19
-0.06,-0.13,0.96,-0.22,0.03,0.0,-3.68,-7.78
-0.08,-0.12,0.98,-0.19,0.0,0.02,-4.6,-7.04
-0.09,-0.12,0.98,-0.16,0.01,0.01,-5.04,-7.18
-0.09,-0.12,0.98,-0.12,0.01,0.03,-5.48,-7.13
-0.08,-0.12,0.98,-0.03,-0.02,0.02,-4.65,-6.79
-0.07,-0.12,0.98,-0.03,-0.03,0.04,-4.12,-6.83
-0.06,-0.12,0.96,0.04,-0.08,0.04,-3.62,-6.98
-0.05,-0.12,0.95,0.07,-0.07,0.04,-2.97,-7.32
-0.05,-0.13,0.93,0.09,-0.07,0.04,-2.91,-7.85
-0.04,-0.15,0.92,0.11,-0.08,0.02,-2.48,-8.95
-0.03,-0.15,0.91,0.1,-0.06,-0.0,-1.77,-9.22
-0.02,-0.15,0.91,0.08,-0.05,0.0,-1.28,-9.35
-0.01,-0.15,0.9,0.08,-0.04,-0.02,-0.68,-9.15
-0.01,-0.15,0.9,0.06,-0.05,-0.02,-0.53,-9.25
0.0,-0.14,0.9,0.02,-0.02,-0.04,0.11,-8.81
0.01,-0.13,0.91,-0.01,-0.02,-0.05,0.41,-8.03
0.01,-0.12,0.91,-0.05,-0.01,-0.05,0.4,-7.44
-0.0,-0.11,0.92,-0.09,-0.02,-0.05,-0.13,-6.92
-0.01,-0.12,0.94,-0.13,-0.01,-0.04,-0.65,-7.3
-0.02,-0.12,0.94,-0.18,0.0,-0.02,-1.34,-7.34
-0.05,-0.13,0.94,-0.2,-0.01,-0.0,-2.87,-7.69
-0.07,-0.13,0.95,-0.22,-0.0,0.01,-4.41,-7.91
-0.09,-0.13,0.96,-0.22,0.04,0.01,-5.05,-7.86
-0.09,-0.13,0.97,-0.21,0.04,0.02,-5.2,-7.3
-0.09,-0.12,0.97,-0.17,0.02,0.05,-5.21,-6.9
-0.1,-0.12,0.98,-0.15,0.02,0.05,-5.62,-6.81
-0.1,-0.12,0.98,-0.12,0.02,0.06,-5.72,-6.68
-0.1,-0.11,0.98,-0.08,0.03,0.07,-5.76,-6.37
-0.09,-0.12,0.98,-0.01,-0.01,0.08,-5.41,-6.73
-0.08,-0.13,0.97,0.0,-0.06,0.09,-4.64,-7.4
-0.06,-0.13,0.95,0.03,-0.06,0.07,-3.75,-8.06
-0.05,-0.14,0.92,0.05,-0.04,0.04,-3.32,-8.56
-0.05,-0.14,0.92,0.04,-0.04,0.04,-2.87,-8.55
-0.03,-0.14,0.92,0.05,-0.02,0.02,-1.93,-8.72
-0.02,-0.14,0.92,0.04,-0.02,0.02,-1.25,-8.51
-0.02,-0.13,0.93,-0.01,-0.01,0.03,-0.96,-7.86
-0.01,-0.14,0.93,-0.01,-0.01,0.01,-0.79,-8.87
-0.02,-0.16,0.93,-0.02,-0.01,-0.0,-0.97,-9.55
-0.02,-0.15,0.92,-0.04,-0.01,-0.01,-1.22,-9.44
-0.03,-0.15,0.92,-0.07,0.03,-0.03,-1.61,-9.45
-0.02,-0.15,0.93,-0.08,0.04,-0.03,-1.32,-8.98
-0.01,-0.13,0.95,-0.08,0.05,-0.02,-0.6,-7.81
-0.0,-0.12,0.96,-0.1,0.02,0.01,-0.19,-7.09
-0.02,-0.12,0.95,-0.12,0.04,0.02,-1.02,-7.43
-0.03,-0.13,0.96,-0.15,0.04,0.03,-1.67,-7.56
-0.04,-0.13,0.95,-0.12,0.05,0.03,-2.1,-7.73
-0.05,-0.15,0.97,-0.13,0.06,0.05,-2.81,-8.61
-0.04,-0.14,0.95,-0.12,0.05,0.04,-2.16,-8.24
-0.05,-0.15,0.96,-0.1,0.04,0.06,-2.89,-8.59
-0.04,-0.15,0.95,-0.05,0.03,0.03,-2.44,-8.87
-0.04,-0.15,0.94,-0.03,-0.01,0.02,-2.59,-8.89
-0.05,-0.13,0.94,-0.02,0.01,-0.01,-2.89,-7.74
-0.03,-0.12,0.95,-0.01,-0.01,-0.02,-1.67,-7.05
-0.02,-0.11,0.94,0.0,-0.03,-0.03,-0.96,-6.59
-0.01,-0.11,0.95,-0.0,-0.05,-0.03,-0.86,-6.87
-0.02,-0.11,0.94,-0.02,-0.04,-0.03,-1.16,-6.8
-0.03,-0.12,0.96,-0.03,-0.02,-0.02,-1.83,-6.96
-0.03,-0.12,0.96,-0.03,-0.02,-0.0,-1.92,-6.88
-0.03,-0.11,0.97,-0.02,-0.04,0.02,-1.8,-6.73
-0.04,-0.13,0.97,-0.03,-0.02,0.02,-2.46,-7.4
-0.05,-0.13,0.96,-0.03,-0.02,0.04,-2.76,-7.75
-0.05,-0.14,0.95,0.0,-0.02,0.04,-3.19,-8.49
-0.06,-0.15,0.94,0.04,-0.02,0.02,-3.47,-9.21
-0.05,-0.15,0.95,0.03,0.02,0.01,-2.91,-8.9
-0.03,-0.14,0.95,0.04,0.03,0.02,-1.88,-8.64
-0.02,-0.15,0.96,0.05,0.03,0.02,-1.32,-8.7
-0.01,-0.15,0.94,0.06,0.01,0.02,-0.57,-8.81
-0.02,-0.14,0.93,0.03,0.01,0.01,-0.98,-8.61
-0.02,-0.15,0.93,-0.0,0.02,-0.01,-1.36,-9.12
-0.02,-0.14,0.94,-0.01,0.03,-0.02,-1.19,-8.67
-0.02,-0.15,0.95,-0.03,0.02,-0.01,-1.4,-8.99
-0.02,-0.15,0.96,-0.04,0.03,-0.02,-1.02,-8.67
-0.03,-0.15,0.95,-0.09,0.06,-0.01,-1.54,-9.07
-0.04,-0.16,0.96,-0.09,0.05,-0.0,-2.61,-9.54
-0.06,-0.16,0.96,-0.1,0.05,-0.03,-3.33,-9.7
-0.07,-0.17,0.97,-0.08,0.05,-0.03,-3.83,-9.69
-0.07,-0.17,0.97,-0.06,0.05,-0.05,-3.98,-9.67
-0.08,-0.16,0.97,-0.07,0.07,-0.07,-4.41,-9.34
-0.08,-0.16,0.97,-0.02,0.09,-0.09,-4.81,-9.11
-0.07,-0.14,0.97,-0.0,0.08,-0.08,-4.18,-8.01
-0.06,-0.12,0.97,0.02,0.12,-0.08,-3.43,-7.32
-0.05,-0.11,0.96,0.06,0.12,-0.05,-2.69,-6.47
-0.02,-0.1,0.94,0.11,0.18,-0.11,-1.5,-5.86
-0.01,-0.08,0.93,0.11,0.1,-0.02,-0.69,-5.07
0.01,-0.07,0.91,0.15,0.12,-0.03,0.68,-4.71
0.03,-0.08,0.88,0.18,0.09,-0.02,2.1,-4.97
0.06,-0.07,0.86,0.21,0.08,-0.03,3.73,-4.77
0.09,-0.06,0.83,0.28,0.04,-0.05,6.3,-3.85
0.13,-0.04,0.81,0.29,0.04,-0.08,9.19,-2.97
0.17,-0.03,0.78,0.3,0.01,-0.09,12.24,-2.4
0.2,-0.03,0.75,0.32,-0.03,-0.12,14.83,-2.07
0.24,-0.02,0.72,0.31,-0.07,-0.14,18.23,-1.19
0.27,-0.01,0.69,0.29,-0.09,-0.18,21.39,-0.41
0.3,0.01,0.67,0.26,-0.12,-0.2,24.25,0.89
