accelX,accelY,accelZ,gyroX,gyroY,gyroZ,pitch,roll
-0.14,-0.31,1.06,-1.44,0.43,-0.06,-7.13,-16.42
-0.09,-0.22,1.13,-1.59,0.35,0.01,-4.57,-10.86
-0.06,-0.13,1.2,-1.68,0.24,0.09,-2.65,-6.13
-0.03,-0.03,1.26,-1.71,0.15,0.13,-1.42,-1.5
0.01,0.07,1.3,-1.67,0.11,0.17,0.27,3.03
0.05,0.16,1.36,-1.6,0.14,0.17,1.89,6.85
0.08,0.25,1.39,-1.48,0.21,0.16,3.1,10.34
0.1,0.34,1.41,-1.31,0.29,0.13,3.78,13.62
0.09,0.41,1.43,-1.1,0.4,0.07,3.54,16.1
0.08,0.45,1.43,-0.88,0.53,0.0,2.99,17.57
0.06,0.46,1.41,-0.65,0.66,-0.07,2.3,18.24
0.04,0.45,1.38,-0.39,0.78,-0.14,1.77,18.19
0.03,0.42,1.35,-0.16,0.93,-0.24,1.19,17.36
0.0,0.37,1.31,0.06,1.06,-0.31,0.02,15.74
-0.02,0.3,1.26,0.24,1.16,-0.35,-1.09,13.32
-0.06,0.21,1.2,0.38,1.21,-0.39,-2.59,9.97
-0.08,0.13,1.15,0.48,1.26,-0.41,-3.74,6.25
-0.09,0.03,1.09,0.51,1.29,-0.43,-4.79,1.46
-0.11,-0.03,1.05,0.52,1.29,-0.43,-5.69,-1.66
-0.13,-0.12,1.02,0.48,1.25,-0.43,-7.15,-6.87
-0.17,-0.22,0.98,0.39,1.19,-0.41,-9.74,-12.67
-0.19,-0.29,0.96,0.27,1.12,-0.37,-10.66,-16.23
-0.22,-0.33,0.97,0.11,1.04,-0.33,-12.39,-18.33
-0.25,-0.36,0.97,-0.07,0.96,-0.24,-13.44,-19.91
-0.24,-0.36,1.0,-0.24,0.87,-0.18,-12.86,-19.24
-0.24,-0.32,1.04,-0.41,0.79,-0.1,-12.59,-16.88
-0.22,-0.28,1.08,-0.56,0.74,-0.02,-11.19,-14.13
-0.19,-0.21,1.11,-0.66,0.7,0.07,-9.8,-10.66
-0.18,-0.15,1.12,-0.72,0.66,0.13,-8.82,-7.31
-0.16,-0.09,1.13,-0.77,0.68,0.18,-8.06,-4.52
-0.14,-0.05,1.13,-0.8,0.71,0.22,-7.15,-2.33
-0.13,0.0,1.13,-0.81,0.72,0.26,-6.39,0.04
-0.11,0.05,1.13,-0.82,0.77,0.27,-5.31,2.38
-0.09,0.08,1.14,-0.79,0.8,0.27,-4.46,4.0
-0.07,0.12,1.15,-0.76,0.83,0.27,-3.32,5.92
-0.07,0.13,1.15,-0.73,0.83,0.29,-3.23,6.29
-0.07,0.13,1.16,-0.7,0.81,0.3,-3.57,6.24
-0.06,0.13,1.17,-0.67,0.79,0.32,-2.83,6.57
-0.05,0.15,1.15,-0.64,0.79,0.33,-2.61,7.19
-0.04,0.17,1.14,-0.61,0.78,0.34,-1.85,8.4
-0.03,0.2,1.11,-0.57,0.81,0.33,-1.41,10.03
-0.03,0.21,1.1,-0.52,0.83,0.31,-1.31,11.08
-0.03,0.21,1.08,-0.48,0.89,0.27,-1.63,11.15
-0.04,0.19,1.08,-0.45,0.93,0.26,-2.05,10.19
-0.04,0.17,1.07,-0.43,0.97,0.25,-2.07,9.12
-0.05,0.16,1.08,-0.44,1.01,0.25,-2.52,8.54
-0.04,0.17,1.09,-0.44,1.05,0.23,-2.14,9.01
-0.02,0.2,1.1,-0.43,1.07,0.25,-0.83,10.4
-0.0,0.25,1.11,-0.43,1.07,0.24,-0.23,12.71
0.02,0.3,1.14,-0.39,1.13,0.22,0.87,14.86
0.04,0.35,1.16,-0.32,1.18,0.19,2.13,16.84
0.06,0.38,1.18,-0.26,1.28,0.15,2.95,18.06
0.08,0.43,1.19,-0.15,1.38,0.12,3.75,19.73
0.09,0.48,1.22,-0.02,1.49,0.08,4.11,21.3
0.12,0.5,1.24,0.13,1.66,0.01,4.98,21.93
0.14,0.54,1.26,0.27,1.82,-0.03,5.85,22.94
0.17,0.53,1.28,0.45,1.95,-0.07,7.1,22.4
0.19,0.5,1.28,0.64,2.03,-0.09,7.95,20.93
0.2,0.44,1.26,0.78,2.11,-0.07,8.4,19.1
0.2,0.38,1.18,0.9,2.13,-0.07,9.32,17.65
0.22,0.31,1.09,0.96,2.16,-0.05,10.74,15.69
0.22,0.26,1.0,0.98,2.14,-0.06,11.98,13.98
0.22,0.19,0.93,0.95,2.12,-0.08,12.85,11.35
0.22,0.15,0.88,0.86,2.1,-0.11,14.07,9.46
0.22,0.1,0.86,0.78,2.02,-0.12,14.07,6.29
0.2,0.05,0.83,0.66,1.9,-0.13,13.59,3.4
0.2,0.03,0.82,0.52,1.74,-0.14,13.43,1.95
0.17,0.01,0.8,0.35,1.57,-0.15,11.89,0.47
0.14,0.01,0.79,0.19,1.38,-0.15,10.14,0.39
0.14,0.02,0.8,0.02,1.14,-0.15,9.94,1.09
0.15,0.03,0.81,-0.15,0.89,-0.17,10.34,2.25
0.15,0.06,0.84,-0.3,0.66,-0.18,10.02,4.24
0.15,0.09,0.89,-0.43,0.44,-0.18,9.63,5.79
0.14,0.12,0.94,-0.53,0.21,-0.18,8.3,7.38
0.13,0.15,0.98,-0.62,-0.02,-0.16,7.46,8.47
0.12,0.18,1.01,-0.7,-0.19,-0.15,6.67,9.73
0.11,0.21,1.05,-0.73,-0.35,-0.13,5.92,11.3
0.11,0.24,1.07,-0.73,-0.48,-0.12,5.63,12.79
0.1,0.27,1.1,-0.74,-0.53,-0.13,4.84,13.89
0.09,0.31,1.12,-0.7,-0.55,-0.14,4.5,15.58
0.08,0.33,1.14,-0.64,-0.55,-0.14,4.0,16.2
0.07,0.35,1.15,-0.54,-0.53,-0.17,3.37,17.06
0.06,0.36,1.17,-0.43,-0.53,-0.16,2.64,17.15
0.04,0.36,1.16,-0.33,-0.48,-0.19,1.65,17.34
0.03,0.37,1.15,-0.22,-0.45,-0.2,1.56,17.66
0.01,0.35,1.14,-0.11,-0.45,-0.22,0.58,17.15
-0.01,0.34,1.13,0.01,-0.4,-0.23,-0.52,16.57
-0.03,0.3,1.11,0.14,-0.33,-0.27,-1.3,15.17
-0.04,0.26,1.1,0.17,-0.42,-0.18,-2.19,13.32
-0.05,0.23,1.07,0.33,-0.3,-0.27,-2.78,12.07
-0.07,0.19,1.07,0.41,-0.27,-0.29,-3.66,10.14
-0.08,0.15,1.05,0.48,-0.25,-0.29,-4.42,7.97
-0.1,0.11,1.04,0.52,-0.24,-0.29,-5.33,5.86
-0.09,0.08,1.03,0.56,-0.24,-0.26,-5.18,4.48
-0.1,0.05,1.0,0.6,-0.25,-0.24,-5.56,3.13
-0.11,0.03,0.97,0.63,-0.23,-0.25,-6.25,1.9
-0.12,-0.02,0.96,0.66,-0.21,-0.24,-6.85,-1.03
-0.1,-0.02,0.97,0.69,-0.19,-0.28,-5.62,-1.36
-0.11,-0.05,0.93,0.65,-0.26,-0.19,-6.81,-2.89
-0.14,-0.08,0.92,0.64,-0.24,-0.18,-8.36,-4.79
-0.14,-0.09,0.9,0.61,-0.25,-0.16,-8.55,-5.84
-0.12,-0.12,0.89,0.58,-0.25,-0.14,-7.77,-7.48
-0.12,-0.14,0.88,0.54,-0.24,-0.13,-7.8,-8.74
-0.12,-0.14,0.87,0.48,-0.2,-0.12,-7.86,-9.26
-0.12,-0.15,0.86,0.43,-0.16,-0.11,-7.78,-9.52
-0.11,-0.15,0.85,0.39,-0.13,-0.09,-7.47,-10.02
-0.11,-0.15,0.85,0.34,-0.11,-0.07,-7.24,-10.05
-0.1,-0.15,0.85,0.28,-0.07,-0.07,-6.6,-9.67
-0.1,-0.13,0.86,0.25,-0.05,-0.05,-6.33,-8.38
-0.09,-0.11,0.86,0.22,-0.05,-0.05,-5.67,-7.33
-0.08,-0.1,0.87,0.2,-0.04,-0.04,-5.39,-6.29
-0.08,-0.09,0.87,0.18,-0.05,-0.02,-5.53,-5.59
-0.08,-0.08,0.87,0.15,-0.02,-0.02,-5.28,-5.13
-0.07,-0.08,0.87,0.13,-0.03,-0.0,-4.72,-4.93
-0.07,-0.08,0.88,0.13,-0.04,-0.01,-4.5,-4.98
-0.07,-0.08,0.88,0.13,-0.04,-0.01,-4.53,-5.05
-0.07,-0.08,0.89,0.1,-0.02,-0.01,-4.61,-5.15
-0.07,-0.09,0.88,0.07,-0.02,0.0,-4.47,-5.92
-0.06,-0.09,0.88,0.06,-0.01,0.01,-3.82,-5.73
-0.06,-0.1,0.88,0.02,-0.0,0.02,-3.91,-6.16
-0.06,-0.1,0.88,-0.01,-0.01,0.02,-4.03,-6.29
-0.06,-0.1,0.88,-0.04,-0.0,0.03,-3.88,-6.55
-0.05,-0.1,0.88,-0.08,0.0,-0.0,-3.37,-6.48
-0.05,-0.09,0.87,-0.13,-0.04,0.04,-3.54,-6.15
-0.04,-0.08,0.87,-0.16,-0.02,0.02,-2.87,-5.29
-0.04,-0.07,0.88,-0.21,-0.02,0.03,-2.73,-4.59
-0.04,-0.06,0.88,-0.24,-0.03,0.03,-2.65,-4.19
-0.03,-0.04,0.89,-0.25,-0.06,0.02,-1.82,-2.64
-0.02,-0.03,0.9,-0.27,-0.05,0.01,-1.49,-1.88
-0.03,-0.02,0.9,-0.29,-0.07,0.03,-1.78,-1.12
-0.02,0.01,0.92,-0.28,-0.07,0.01,-1.39,0.42
-0.02,0.01,0.94,-0.28,-0.11,0.01,-1.41,0.48
-0.01,0.01,0.95,-0.29,-0.11,0.01,-0.85,0.49
-0.03,0.02,0.96,-0.31,-0.1,0.01,-1.79,1.18
-0.03,0.04,0.98,-0.28,-0.13,0.03,-1.84,2.27
-0.01,0.05,0.98,-0.26,-0.14,0.04,-0.84,2.92
-0.01,0.06,0.99,-0.25,-0.13,0.03,-0.73,3.48
-0.02,0.06,0.98,-0.23,-0.11,0.03,-0.96,3.3
-0.02,0.06,0.98,-0.2,-0.09,0.01,-1.27,3.22
-0.03,0.06,0.99,-0.19,-0.07,0.02,-1.5,3.74
-0.02,0.06,1.0,-0.15,-0.06,0.03,-1.23,3.42
-0.01,0.06,0.98,-0.14,-0.02,0.02,-0.72,3.32
-0.02,0.05,0.97,-0.14,-0.01,0.02,-1.29,2.91
-0.03,0.05,0.97,-0.12,0.0,0.01,-1.88,2.8
-0.03,0.05,0.97,-0.11,0.01,-0.0,-1.96,2.92
-0.03,0.05,0.97,-0.11,0.04,-0.0,-1.72,2.66
-0.03,0.05,0.97,-0.1,0.03,0.0,-1.61,2.97
-0.04,0.07,0.98,-0.07,0.03,0.02,-2.41,3.79
-0.03,0.05,0.96,-0.12,-0.04,0.07,-2.01,2.94
-0.03,0.06,0.94,-0.08,-0.0,0.03,-1.7,3.43
-0.03,0.04,0.93,-0.09,0.02,0.02,-2.0,2.74
-0.05,0.04,0.94,-0.1,0.04,-0.01,-2.93,2.45
-0.04,0.04,0.94,-0.11,0.01,-0.01,-2.55,2.65
-0.04,0.04,0.95,-0.13,0.01,-0.01,-2.54,2.41
-0.04,0.05,0.97,-0.15,-0.02,-0.0,-2.29,2.96
-0.04,0.06,0.98,-0.15,-0.07,0.01,-2.11,3.23
-0.04,0.05,0.98,-0.16,-0.12,0.03,-2.32,3.02
-0.04,0.06,0.97,-0.17,-0.13,0.03,-2.38,3.29
-0.04,0.06,0.96,-0.17,-0.16,0.04,-2.15,3.71
-0.04,0.06,0.96,-0.2,-0.17,0.05,-2.31,3.78
-0.04,0.07,0.96,-0.19,-0.22,0.04,-2.37,4.18
-0.04,0.06,0.96,-0.2,-0.21,0.03,-2.52,3.86
-0.04,0.07,0.98,-0.21,-0.22,0.03,-2.51,3.82
-0.05,0.07,0.99,-0.22,-0.25,0.03,-2.69,3.84
-0.05,0.06,1.0,-0.24,-0.27,0.06,-2.67,3.64
-0.04,0.07,1.01,-0.26,-0.26,0.05,-2.48,4.1
-0.05,0.08,1.02,-0.28,-0.27,0.06,-2.73,4.55
-0.04,0.11,1.04,-0.29,-0.26,0.06,-2.3,5.98
-0.04,0.12,1.06,-0.27,-0.28,0.09,-2.1,6.57
-0.03,0.13,1.08,-0.27,-0.29,0.1,-1.44,6.94
-0.03,0.13,1.1,-0.3,-0.28,0.09,-1.56,6.46
-0.05,0.12,1.14,-0.31,-0.32,0.12,-2.34,5.99
-0.05,0.13,1.15,-0.33,-0.37,0.17,-2.66,6.28
-0.04,0.12,1.16,-0.37,-0.38,0.18,-2.2,6.11
-0.05,0.11,1.16,-0.45,-0.41,0.22,-2.36,5.38
-0.06,0.14,1.18,-0.51,-0.46,0.27,-2.72,6.62
-0.04,0.17,1.21,-0.57,-0.5,0.31,-1.73,7.82
0.0,0.2,1.22,-0.61,-0.54,0.35,0.2,9.15
0.02,0.24,1.21,-0.67,-0.56,0.38,1.02,11.3
0.04,0.27,1.22,-0.71,-0.59,0.4,1.6,12.63
0.04,0.3,1.23,-0.74,-0.6,0.42,1.95,13.55
0.05,0.31,1.24,-0.8,-0.62,0.43,2.3,14.09
0.07,0.35,1.27,-0.84,-0.63,0.43,2.94,15.44
0.09,0.38,1.29,-0.89,-0.66,0.44,3.94,16.35
0.11,0.42,1.32,-0.91,-0.69,0.44,4.36,17.65
0.11,0.49,1.37,-0.89,-0.7,0.44,4.43,19.5
0.12,0.52,1.4,-0.89,-0.69,0.46,4.54,20.52
0.15,0.56,1.43,-0.85,-0.74,0.47,5.48,21.16
0.17,0.61,1.45,-0.79,-0.77,0.47,6.25,22.7
0.2,0.67,1.46,-0.7,-0.8,0.46,7.19,24.34
0.21,0.69,1.44,-0.58,-0.8,0.42,7.55,25.19
0.21,0.71,1.44,-0.48,-0.8,0.39,7.61,25.94
0.23,0.72,1.43,-0.37,-0.8,0.33,8.16,26.36
0.25,0.71,1.43,-0.26,-0.79,0.26,8.75,26.05
0.26,0.72,1.44,-0.17,-0.76,0.19,9.14,26.05
0.27,0.7,1.45,-0.06,-0.75,0.13,9.58,25.32
0.29,0.67,1.45,0.07,-0.77,0.07,10.19,24.5
0.28,0.63,1.45,0.2,-0.81,0.0,10.03,23.04
0.27,0.58,1.44,0.29,-0.84,-0.05,10.0,21.49
0.26,0.52,1.42,0.38,-0.89,-0.09,9.79,19.8
0.26,0.46,1.4,0.44,-0.94,-0.14,9.91,17.82
0.24,0.39,1.36,0.47,-1.0,-0.19,9.71,15.92
0.23,0.33,1.32,0.47,-1.06,-0.25,9.43,14.0
0.21,0.27,1.3,0.45,-1.13,-0.3,8.94,11.71
0.19,0.19,1.29,0.43,-1.22,-0.35,8.3,8.45
0.17,0.11,1.3,0.36,-1.3,-0.38,7.49,4.77
0.15,0.05,1.34,0.26,-1.39,-0.41,6.22,2.33
0.12,0.02,1.39,0.16,-1.49,-0.38,4.8,0.94
0.1,-0.04,1.44,0.09,-1.6,-0.36,4.02,-1.41
0.09,-0.07,1.47,-0.03,-1.71,-0.31,3.52,-2.81
0.09,-0.07,1.5,-0.15,-1.79,-0.25,3.47,-2.71
0.08,-0.05,1.56,-0.25,-1.87,-0.2,2.77,-1.83
0.05,-0.02,1.62,-0.3,-1.96,-0.12,1.9,-0.61
0.06,0.03,1.68,-0.32,-2.04,-0.05,1.95,0.98
0.08,0.08,1.72,-0.31,-2.1,0.02,2.67,2.76
0.09,0.13,1.72,-0.28,-2.1,0.06,3.0,4.36
0.1,0.17,1.71,-0.22,-2.11,0.07,3.23,5.79
0.09,0.2,1.68,-0.16,-2.1,0.07,3.19,6.62
0.09,0.19,1.68,-0.12,-2.07,0.03,3.03,6.53
0.1,0.18,1.68,-0.06,-2.05,0.0,3.22,6.06
0.1,0.17,1.68,-0.02,-2.05,-0.04,3.38,5.72
0.09,0.14,1.68,0.03,-2.07,-0.07,3.13,4.84
0.09,0.1,1.67,0.06,-2.11,-0.09,3.18,3.52
0.09,0.06,1.65,0.06,-2.16,-0.11,3.02,2.03
0.08,0.02,1.63,0.06,-2.25,-0.13,2.66,0.85
0.08,-0.01,1.6,0.05,-2.34,-0.14,2.79,-0.4
0.07,-0.03,1.58,0.03,-2.41,-0.16,2.68,-1.1
0.06,-0.05,1.57,-0.0,-2.47,-0.2,2.19,-1.89
0.05,-0.07,1.57,-0.02,-2.54,-0.23,1.78,-2.5
0.03,-0.09,1.57,-0.01,-2.6,-0.26,1.0,-3.43
0.01,-0.13,1.59,-0.01,-2.67,-0.29,0.39,-4.66
-0.01,-0.18,1.59,-0.0,-2.71,-0.32,-0.5,-6.57
-0.05,-0.23,1.59,0.0,-2.77,-0.32,-1.67,-8.07
-0.08,-0.25,1.6,0.04,-2.84,-0.31,-2.66,-8.97
-0.1,-0.29,1.59,0.07,-2.89,-0.32,-3.37,-10.18
-0.1,-0.32,1.59,0.1,-2.9,-0.32,-3.49,-11.36
-0.11,-0.34,1.58,0.15,-2.92,-0.32,-4.04,-11.97
-0.14,-0.36,1.57,0.22,-2.92,-0.31,-4.92,-12.96
-0.14,-0.4,1.54,0.28,-2.92,-0.32,-4.93,-14.41
-0.15,-0.43,1.5,0.33,-2.89,-0.31,-5.65,-15.96
-0.17,-0.45,1.46,0.39,-2.87,-0.31,-6.25,-17.11
-0.19,-0.48,1.41,0.43,-2.84,-0.31,-7.22,-18.86
-0.2,-0.5,1.35,0.44,-2.82,-0.32,-7.78,-20.12
-0.21,-0.52,1.31,0.44,-2.77,-0.32,-8.4,-21.29
-0.22,-0.53,1.27,0.44,-2.73,-0.31,-9.14,-22.2
-0.23,-0.53,1.24,0.48,-2.7,-0.31,-9.74,-22.88
-0.24,-0.54,1.2,0.48,-2.69,-0.31,-10.29,-23.92
-0.25,-0.55,1.16,0.49,-2.63,-0.31,-11.05,-24.76
-0.26,-0.56,1.12,0.51,-2.6,-0.31,-11.72,-25.88
-0.27,-0.57,1.07,0.51,-2.55,-0.3,-12.37,-27.56
-0.27,-0.55,1.04,0.52,-2.5,-0.3,-13.05,-27.33
-0.26,-0.54,1.0,0.53,-2.44,-0.29,-13.15,-27.59
-0.26,-0.53,0.94,0.53,-2.36,-0.31,-13.44,-28.56
-0.25,-0.54,0.9,0.55,-2.32,-0.31,-13.55,-30.23
-0.27,-0.57,0.86,0.54,-2.29,-0.32,-14.67,-32.26
-0.29,-0.58,0.82,0.52,-2.29,-0.3,-16.02,-33.6
-0.3,-0.59,0.78,0.48,-2.31,-0.28,-17.09,-34.94
-0.31,-0.62,0.73,0.44,-2.32,-0.24,-17.83,-37.91
-0.31,-0.62,0.68,0.39,-2.34,-0.2,-18.55,-39.62
-0.32,-0.6,0.64,0.32,-2.38,-0.15,-19.94,-39.85
-0.32,-0.56,0.64,0.26,-2.36,-0.1,-20.9,-38.17
-0.32,-0.53,0.62,0.22,-2.38,-0.06,-21.58,-37.08
-0.3,-0.49,0.61,0.19,-2.35,-0.04,-21.23,-36.0
-0.3,-0.47,0.59,0.18,-2.33,-0.03,-21.81,-35.03
-0.29,-0.44,0.57,0.15,-2.28,-0.01,-22.3,-34.23
-0.29,-0.41,0.55,0.15,-2.24,0.0,-22.77,-33.47
-0.28,-0.39,0.54,0.14,-2.19,0.01,-23.14,-32.66
-0.28,-0.36,0.51,0.14,-2.11,0.02,-23.95,-31.57
-0.26,-0.33,0.51,0.14,-2.03,0.02,-23.28,-29.93
-0.25,-0.3,0.49,0.15,-1.96,0.02,-23.17,-28.68
-0.24,-0.26,0.47,0.16,-1.86,0.01,-24.15,-26.62
-0.23,-0.24,0.45,0.17,-1.79,-0.01,-24.53,-25.72
-0.22,-0.23,0.43,0.17,-1.71,-0.02,-24.57,-25.39
-0.2,-0.22,0.4,0.16,-1.64,-0.03,-24.05,-25.77
-0.2,-0.21,0.4,0.15,-1.6,-0.04,-23.53,-25.45
-0.2,-0.19,0.39,0.14,-1.55,-0.04,-24.4,-23.38
-0.19,-0.16,0.38,0.13,-1.49,-0.06,-24.48,-20.41
-0.17,-0.14,0.37,0.1,-1.44,-0.06,-23.38,-19.12
-0.16,-0.12,0.37,0.09,-1.41,-0.08,-22.65,-17.29
-0.15,-0.1,0.36,0.07,-1.37,-0.1,-22.14,-14.89
-0.15,-0.09,0.35,0.08,-1.33,-0.11,-22.19,-12.61
-0.15,-0.07,0.35,0.06,-1.27,-0.12,-22.61,-9.76
-0.15,-0.05,0.35,0.08,-1.23,-0.12,-22.7,-7.95
-0.15,-0.02,0.34,0.08,-1.17,-0.12,-24.14,-3.66
-0.17,-0.0,0.34,0.09,-1.1,-0.13,-26.68,-0.26
-0.17,0.01,0.33,0.09,-1.04,-0.13,-27.39,1.53
-0.17,0.02,0.33,0.13,-0.99,-0.11,-26.73,2.94
-0.16,0.02,0.33,0.17,-0.95,-0.11,-25.33,2.99
-0.15,0.02,0.31,0.19,-0.92,-0.09,-26.04,3.13
-0.15,0.02,0.3,0.2,-0.92,-0.06,-26.36,3.16
-0.17,0.01,0.28,0.21,-0.93,-0.03,-30.99,2.36
-0.18,0.0,0.28,0.2,-0.97,0.02,-33.23,0.01
-0.19,-0.0,0.28,0.18,-1.02,0.08,-34.33,-0.7
-0.19,-0.01,0.27,0.15,-1.09,0.16,-34.38,-1.99
-0.18,-0.0,0.28,0.13,-1.17,0.24,-33.03,-0.25
-0.19,0.02,0.31,0.13,-1.26,0.32,-31.95,2.75
-0.19,0.03,0.35,0.12,-1.32,0.41,-28.76,3.97
-0.19,0.01,0.4,0.14,-1.3,0.5,-25.7,1.68
-0.16,0.03,0.46,0.2,-1.31,0.59,-19.48,4.04
-0.14,0.05,0.51,0.27,-1.23,0.65,-15.52,5.59
-0.12,0.07,0.55,0.38,-1.16,0.71,-12.46,6.95
-0.09,0.09,0.58,0.5,-1.02,0.74,-8.54,8.88
-0.04,0.13,0.61,0.61,-0.86,0.77,-3.79,11.75
-0.0,0.16,0.61,0.75,-0.65,0.75,-0.42,14.32
0.02,0.18,0.6,0.87,-0.44,0.73,1.95,17.12
0.04,0.2,0.59,0.95,-0.2,0.68,3.81,18.8
0.06,0.23,0.55,1.04,-0.01,0.64,5.57,22.1
0.07,0.23,0.52,1.09,0.15,0.59,6.86,24.06
0.07,0.24,0.47,1.08,0.29,0.55,7.53,26.49
0.06,0.24,0.43,1.08,0.36,0.51,6.5,29.08
0.05,0.24,0.4,1.02,0.4,0.49,5.61,31.18
0.04,0.24,0.37,0.96,0.39,0.48,5.54,33.13
0.04,0.24,0.35,0.86,0.33,0.48,5.36,34.45
0.03,0.23,0.35,0.74,0.25,0.46,4.04,33.17
0.0,0.2,0.36,0.59,0.11,0.48,0.07,29.23
-0.04,0.16,0.39,0.47,-0.08,0.52,-5.6,22.35
-0.03,0.13,0.43,0.36,-0.24,0.56,-3.98,17.27
-0.02,0.12,0.48,0.24,-0.36,0.62,-1.99,13.7
0.01,0.15,0.55,0.14,-0.47,0.66,1.38,14.99
0.03,0.18,0.63,0.1,-0.56,0.67,2.66,16.05
0.03,0.19,0.71,0.08,-0.59,0.66,2.62,15.35
0.05,0.2,0.78,0.09,-0.55,0.63,3.3,14.26
0.05,0.2,0.82,0.12,-0.5,0.59,3.2,13.59
0.05,0.2,0.88,0.19,-0.4,0.56,3.47,12.58
0.06,0.2,0.92,0.28,-0.27,0.5,3.92,12.24
0.07,0.2,0.97,0.37,-0.14,0.45,4.05,11.77
0.06,0.19,0.97,0.47,-0.01,0.42,3.66,11.36
0.06,0.2,0.95,0.56,0.1,0.37,3.62,11.59
0.06,0.18,0.92,0.65,0.17,0.34,3.52,10.87
0.03,0.16,0.9,0.71,0.22,0.32,1.89,10.3
0.01,0.14,0.86,0.74,0.25,0.32,0.82,9.19
0.02,0.12,0.82,0.76,0.22,0.34,1.05,8.45
0.01,0.11,0.79,0.76,0.16,0.35,0.75,7.79
0.0,0.1,0.78,0.74,0.08,0.39,0.01,7.5
0.0,0.11,0.78,0.7,0.01,0.42,0.13,8.34
0.02,0.14,0.77,0.68,-0.06,0.46,1.14,10.31
0.04,0.17,0.78,0.67,-0.1,0.47,2.57,11.92
0.05,0.18,0.78,0.65,-0.1,0.45,3.2,13.07
0.06,0.22,0.79,0.62,-0.11,0.43,4.21,15.25
0.06,0.24,0.8,0.6,-0.08,0.39,4.42,16.52
0.07,0.25,0.82,0.59,-0.01,0.34,4.51,17.01
0.06,0.26,0.82,0.59,0.04,0.29,4.24,17.66
0.07,0.27,0.81,0.59,0.12,0.23,4.41,18.14
0.06,0.26,0.79,0.57,0.17,0.18,3.95,18.5
0.04,0.26,0.76,0.55,0.19,0.14,2.96,18.47
0.03,0.24,0.74,0.52,0.21,0.1,2.35,18.02
0.02,0.24,0.7,0.46,0.23,0.07,1.57,18.75
0.01,0.23,0.69,0.39,0.25,0.04,1.1,18.73
0.01,0.22,0.68,0.23,0.1,0.14,0.98,17.65
-0.01,0.2,0.66,0.2,0.21,-0.0,-0.66,16.85
-0.02,0.18,0.67,0.12,0.19,-0.03,-1.87,15.17
-0.04,0.16,0.68,0.03,0.15,-0.04,-2.91,13.03
-0.04,0.13,0.71,-0.08,0.11,-0.04,-2.95,10.59
-0.04,0.13,0.73,-0.15,0.06,-0.04,-3.19,10.09
-0.04,0.12,0.76,-0.21,0.04,-0.04,-2.68,9.23
-0.03,0.13,0.79,-0.28,0.03,-0.04,-1.84,9.2
-0.03,0.14,0.83,-0.33,0.02,-0.05,-2.14,9.71
-0.03,0.13,0.86,-0.36,0.02,-0.07,-2.1,8.24
-0.03,0.12,0.88,-0.39,0.05,-0.08,-1.75,7.45
-0.03,0.1,0.91,-0.39,0.08,-0.1,-1.7,6.0
-0.03,0.09,0.92,-0.41,0.12,-0.11,-1.65,5.27
-0.02,0.07,0.94,-0.42,0.15,-0.12,-1.52,4.39
-0.02,0.06,0.95,-0.42,0.2,-0.14,-1.49,3.41
-0.03,0.04,0.96,-0.42,0.24,-0.15,-1.62,2.44
-0.03,0.02,0.97,-0.4,0.24,-0.13,-1.79,0.96
-0.04,-0.0,0.96,-0.4,0.23,-0.13,-2.31,-0.14
-0.04,-0.02,0.98,-0.4,0.24,-0.13,-2.05,-0.97
-0.04,0.0,0.97,-0.41,0.27,-0.11,-2.46,0.12
-0.05,-0.01,0.99,-0.42,0.23,-0.1,-2.93,-0.46
-0.04,-0.01,1.0,-0.42,0.24,-0.1,-2.24,-0.65
-0.04,-0.02,1.03,-0.41,0.23,-0.08,-2.15,-1.1
-0.04,-0.02,1.05,-0.42,0.24,-0.07,-2.06,-1.0
-0.04,-0.02,1.05,-0.38,0.23,-0.05,-2.22,-1.03
-0.04,-0.02,1.07,-0.38,0.2,-0.05,-2.13,-1.04
-0.04,-0.03,1.08,-0.37,0.21,-0.05,-1.92,-1.42
-0.03,-0.03,1.1,-0.36,0.23,-0.04,-1.39,-1.36
-0.03,-0.02,1.11,-0.34,0.21,-0.03,-1.4,-0.97
-0.03,-0.02,1.12,-0.29,0.18,-0.03,-1.41,-1.17
-0.03,-0.03,1.12,-0.27,0.17,-0.02,-1.53,-1.38
-0.03,-0.03,1.13,-0.24,0.16,-0.01,-1.57,-1.5
-0.03,-0.03,1.14,-0.21,0.18,0.0,-1.54,-1.51
-0.02,-0.01,1.13,-0.15,0.18,0.01,-0.93,-0.35
-0.03,-0.03,1.15,-0.11,0.17,0.0,-1.48,-1.28
-0.02,-0.02,1.14,-0.06,0.21,0.01,-0.9,-1.19
-0.01,-0.03,1.13,-0.01,0.25,0.02,-0.34,-1.45
-0.01,-0.03,1.12,0.06,0.27,0.03,-0.72,-1.31
-0.01,-0.01,1.1,0.11,0.29,0.05,-0.67,-0.69
-0.01,0.0,1.09,0.12,0.35,0.05,-0.59,0.22
-0.01,0.02,1.06,0.14,0.36,0.06,-0.45,1.02
0.01,0.04,1.04,0.18,0.38,0.05,0.34,2.06
0.01,0.03,1.03,0.18,0.36,0.04,0.32,1.75
0.01,0.04,1.01,0.16,0.38,0.03,0.36,2.18
